상권_코드,n_images,hc_h_mean,hc_h_std,hc_s_mean,hc_s_std,hc_v_mean,hc_v_std,hc_colorful,hc_edge_mean,hc_edge_std,hc_edge_density,hc_glcm_contrast,hc_glcm_dissimilarity,hc_glcm_homogeneity,hc_glcm_energy,hc_glcm_correlation,hc_glcm_ASM,hc_gabor_0,hc_gabor_45,hc_gabor_90,hc_gabor_135,hc_entropy
3110794,10,0.2961998850095227,0.1977948920689035,0.1555147864906109,0.116940335008097,0.4773062971526501,0.1895929121209977,0.0770400421306684,0.0597070710485498,0.072711550984578,0.1922027587890625,11.060649547028094,1.839307052379909,0.5489134821698425,0.1150578067034724,0.8320285696350729,0.0138355568176097,0.0087684440413404,0.0051052808603362,0.0096796924658686,0.0052328568372285,14.629561567176887
3110922,10,0.3091453002291982,0.2277115813033591,0.1537283981949149,0.1346397408303472,0.4484813376034006,0.1826686160039906,0.0726964742271021,0.0506997161443624,0.0630246203900724,0.154217529296875,8.389593901697253,1.5852249950218371,0.5772742918339689,0.1209426080543616,0.8663912164046748,0.0155972739878392,0.0075208282904098,0.0047785409278208,0.0074358809735307,0.0048862578839267,14.377002954957607
3110905,10,0.3160230504138647,0.2278877994891845,0.141003478615638,0.1297571013672482,0.4829909261067708,0.1830496068704438,0.0790190989868687,0.0574730162238703,0.0689405379132861,0.1881271362304687,10.562970628200874,1.8121180106096897,0.5524737392159584,0.1190333398892586,0.8414277463734463,0.0153924760280625,0.0073959378984193,0.0052156062119347,0.0093657589752439,0.0049033176569621,14.435944819956744
3120221,10,0.3554648250024226,0.2170962289637998,0.2001477669329804,0.1562082184364336,0.4353797044941023,0.1881597934107225,0.0976733452499416,0.0562875917989428,0.0713119504164124,0.1780303955078125,10.536240952046445,1.745342588347868,0.566251727964217,0.1294361075886288,0.8403269284286848,0.0183696118126603,0.0068416441493659,0.004966624562694,0.0099146989755302,0.0049758834708081,14.607048470586909
3110020,10,0.3491052721430935,0.2426627465732989,0.2025389464769037,0.1611363862786931,0.483947041829427,0.2160354657195346,0.1030554201602642,0.0672294531170866,0.0841047378682725,0.2211898803710937,14.51796363148184,2.1002465915861905,0.5273396218654918,0.116489312243743,0.8320748533610134,0.0147293722024661,0.0094326847036147,0.0065304826943919,0.0107112615181785,0.0061709010572076,14.874896415383484
3110245,10,0.3074432476983184,0.2295786225969546,0.1803014710257368,0.1595154610151134,0.4283333034141391,0.1727061854865484,0.1007079040127411,0.0506014369687701,0.0622267938738108,0.1558929443359375,8.243331969473074,1.5714861572159038,0.5804644245935382,0.1255319072376501,0.8482394042398834,0.0163086187359967,0.007103116800597,0.0045483516623181,0.008461206112849,0.0043545310588854,14.491111427078774
3110271,11,0.3416090563202353,0.2206327485078983,0.1301125055698586,0.1303159207285332,0.479849183325674,0.1916096560538951,0.0678884694150109,0.0497976531731543,0.0698473297473009,0.1535311612215909,9.169241479975703,1.5498673021848186,0.6066572781898707,0.146627929384322,0.8573519354737492,0.0223975027956297,0.0062797811245999,0.0040795386149161,0.0093988984176545,0.004038824071712,13.757147567620905
3120032,11,0.3706493004665285,0.2469074230138871,0.1825360046436701,0.1523069171060848,0.4203854647549716,0.1847896619341237,0.0922922655471753,0.0569523740398329,0.0712448181614857,0.1815449107776988,10.952187540504765,1.768386504225793,0.5691215489249728,0.1272781059429147,0.8347659801692178,0.018963053145931,0.0078471703898784,0.0050638380168569,0.0092820783947742,0.0047950011329521,14.507862227924916
3110988,11,0.3268549995928762,0.2037288115695721,0.2330857089052478,0.1652210888710868,0.4070066346629206,0.1796050521714114,0.1016098112994838,0.0501494474045275,0.0650937867180076,0.1476052024147727,8.947726944928247,1.5579355854720431,0.5955304112263385,0.1419872033626915,0.840370874028805,0.0220426038187839,0.0067588059132947,0.004556518123752,0.0088587459628639,0.0045213435888185,14.470243410981366
3110284,11,0.3239778500971882,0.2163460770336961,0.1584955754443938,0.1431278104276463,0.4977831672219669,0.1892986421600372,0.0850042986231341,0.0552015906689019,0.0709870491790787,0.1722606312144886,10.200133478001607,1.7413185354896823,0.5591515979618215,0.1288133340120356,0.8426328691250796,0.0169740790717485,0.0075896795441635,0.0052332822729631,0.0090023810883772,0.0054461032382367,14.323905494336602
3120001,11,0.3380842432360224,0.244128562470398,0.1718066144535867,0.1559568166663399,0.453207631374638,0.2087968431760507,0.0861969827017855,0.0631774010296366,0.0770756246355514,0.2088414972478693,12.663367962402791,1.9590152693879024,0.5398672274688281,0.1154805782320054,0.8482944834430683,0.0140818810403486,0.0086311868648175,0.0057934901037053,0.0102607667374342,0.0056406982434726,14.519332191451916
3110342,11,0.3383096218750365,0.237543653429446,0.1720747694799801,0.1507394081818832,0.4577056775968555,0.168734260829992,0.097089771348033,0.054338168859578,0.0668516481004356,0.1755565296519886,9.645994672028392,1.6941531785346426,0.5712807855327632,0.138685518667595,0.8236093194860438,0.0207411407518021,0.0078945154690268,0.0049205239707176,0.0093273377774631,0.0047662293785001,14.22321413250262
3110281,11,0.3299805810110274,0.2440621516742429,0.1450809619580865,0.1536267381809885,0.4964807194184492,0.2060178134375011,0.069755101116508,0.0553841514567722,0.0733151278522594,0.1697027033025568,11.027370714743444,1.7353282320311416,0.5724049382995675,0.133128636946478,0.8652360093657535,0.0190511676828599,0.0069136126255467,0.0052445483545949,0.0100336115667156,0.0052939768681644,13.99181163944917
3120019,11,0.363078682250636,0.2415875230473842,0.1626127333073884,0.1460635756165419,0.4534164020721924,0.1771496987343311,0.084196511692591,0.0547347050576195,0.0693363909168922,0.1781505237926136,9.859983383927544,1.6864674672564837,0.5794316122696842,0.1307652244710914,0.8349370899590873,0.0179764728910669,0.0072393453031257,0.0044388726070509,0.0095523247159695,0.0044918799718874,14.425926049279052
3120192,11,0.3736554243310064,0.2342605509905398,0.2010441860935474,0.1697340257355825,0.4063853544347426,0.178481043383118,0.0880681977677641,0.0636346766058583,0.0728889307939652,0.2118211226029829,11.823402045509296,1.960857793998129,0.5256542315915512,0.1134908572672486,0.7984345557103789,0.0134684865209262,0.0090864015571966,0.00529400965566,0.0113923366940271,0.0052036957270488,14.815612789067735
3110113,11,0.3514637942444386,0.2377332648269203,0.2120144132710728,0.1852317630256406,0.4193194493040469,0.1923527249980892,0.0978628378139459,0.0594847902762472,0.0717668962311681,0.1925617564808238,11.009509184904566,1.8503914361757097,0.5454427553128806,0.1186382436976784,0.8334013334160489,0.014602277377113,0.0081972467998331,0.0052899709951691,0.0101307760056622,0.0052121360414057,14.85218048194294
